dataset: Skin_NonSkin.csv
time_cons: 255.9802701473236 s
mem_cons: 93317.5673828125 KB
precision: {'1.0': 0.83359375, '2.0': 0.8121386072236655}
recall: {'1.0': 0.10633844927247359, '2.0': 0.9945353789317051}
f1: {'1.0': 0.1886158741382358, '2.0': 0.8941298581478492}
result: 
{'label': ['0.0', '3.0', '182.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['156.0', '190.0', '236.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['195.0', '194.0', '156.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['58.0', '70.0', '28.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['104.0', '145.0', '207.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['83.0', '155.0', '79.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['131.0', '132.0', '76.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '181.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['110.0', '225.0', '245.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['50.0', '72.0', '124.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['188.0', '191.0', '199.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['161.0', '168.0', '253.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '174.0', '146.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['129.0', '173.0', '227.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['128.0', '255.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['90.0', '99.0', '149.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['192.0', '190.0', '150.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['44.0', '97.0', '147.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['76.0', '76.0', '30.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '178.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['164.0', '163.0', '107.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['30.0', '143.0', '206.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['197.0', '196.0', '158.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['199.0', '197.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['43.0', '94.0', '156.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['203.0', '201.0', '166.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['141.0', '140.0', '89.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['99.0', '96.0', '41.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['200.0', '198.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['83.0', '122.0', '197.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['69.0', '70.0', '26.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['104.0', '150.0', '227.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['182.0', '180.0', '132.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['138.0', '138.0', '92.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '176.0', '132.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '110.0', '172.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['173.0', '168.0', '119.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['6.0', '23.0', '2.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['163.0', '161.0', '113.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['171.0', '170.0', '120.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['52.0', '53.0', '27.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '195.0', '157.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['199.0', '197.0', '162.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['68.0', '121.0', '178.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['101.0', '153.0', '224.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['182.0', '179.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['34.0', '33.0', '7.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '167.0', '222.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['198.0', '195.0', '197.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['113.0', '170.0', '18.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['186.0', '186.0', '146.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['195.0', '195.0', '155.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '169.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['68.0', '69.0', '25.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '53.0', '17.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['203.0', '171.0', '58.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['148.0', '148.0', '160.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '4.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['36.0', '36.0', '6.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['204.0', '203.0', '169.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['185.0', '106.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['116.0', '154.0', '212.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['160.0', '165.0', '110.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['175.0', '172.0', '127.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['56.0', '58.0', '29.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['165.0', '168.0', '229.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['175.0', '176.0', '150.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['147.0', '145.0', '91.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['138.0', '139.0', '89.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['174.0', '175.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['150.0', '168.0', '233.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['81.0', '83.0', '31.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '114.0', '178.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['121.0', '122.0', '106.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['123.0', '126.0', '76.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['183.0', '176.0', '127.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['80.0', '96.0', '133.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['75.0', '77.0', '31.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['246.0', '248.0', '248.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['116.0', '111.0', '120.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['129.0', '132.0', '87.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['100.0', '74.0', '50.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['153.0', '157.0', '116.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '66.0', '242.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['69.0', '70.0', '26.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['51.0', '55.0', '19.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['76.0', '116.0', '191.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['197.0', '194.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '137.0', '87.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['82.0', '86.0', '37.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['168.0', '163.0', '114.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['95.0', '145.0', '217.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['171.0', '168.0', '117.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['153.0', '155.0', '109.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['20.0', '17.0', '3.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '177.0', '129.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['190.0', '192.0', '170.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['124.0', '125.0', '91.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['63.0', '67.0', '25.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['166.0', '167.0', '117.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['42.0', '87.0', '70.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['183.0', '181.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '176.0', '126.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['79.0', '78.0', '27.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['174.0', '172.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['149.0', '151.0', '105.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['194.0', '192.0', '151.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['119.0', '152.0', '215.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['178.0', '176.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '67.0', '246.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '175.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '174.0', '126.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['185.0', '183.0', '142.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '175.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['175.0', '170.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['198.0', '198.0', '158.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['161.0', '164.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['63.0', '63.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['138.0', '141.0', '92.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['83.0', '93.0', '133.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['63.0', '122.0', '184.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['176.0', '191.0', '240.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['56.0', '54.0', '44.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['160.0', '175.0', '224.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['199.0', '198.0', '160.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['199.0', '209.0', '249.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['163.0', '162.0', '112.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['128.0', '131.0', '85.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['157.0', '161.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['173.0', '171.0', '123.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['180.0', '179.0', '145.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['168.0', '166.0', '112.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['72.0', '75.0', '26.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['128.0', '130.0', '84.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['1.0', '1.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['25.0', '30.0', '9.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['154.0', '174.0', '232.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['157.0', '194.0', '255.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['160.0', '165.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['66.0', '121.0', '178.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['225.0', '112.0', '92.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['170.0', '188.0', '235.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['160.0', '165.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['51.0', '76.0', '210.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['203.0', '203.0', '167.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '158.0', '186.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['115.0', '148.0', '217.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['81.0', '90.0', '128.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['113.0', '115.0', '69.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['189.0', '190.0', '148.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['127.0', '128.0', '78.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '180.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['202.0', '201.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['167.0', '168.0', '128.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['76.0', '83.0', '122.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['86.0', '95.0', '133.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['177.0', '170.0', '145.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['14.0', '12.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['14.0', '13.0', '3.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['1.0', '2.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['147.0', '149.0', '97.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['101.0', '146.0', '214.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['50.0', '50.0', '14.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['94.0', '194.0', '249.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['40.0', '41.0', '37.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '92.0', '183.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '175.0', '130.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['41.0', '42.0', '8.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['62.0', '63.0', '21.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '139.0', '90.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['119.0', '96.0', '64.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['55.0', '56.0', '22.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['158.0', '172.0', '225.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['175.0', '172.0', '127.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['195.0', '196.0', '157.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['30.0', '28.0', '4.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['48.0', '52.0', '11.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['198.0', '198.0', '158.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['112.0', '152.0', '210.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['138.0', '138.0', '84.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['95.0', '140.0', '214.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['57.0', '121.0', '175.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['116.0', '115.0', '57.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['163.0', '162.0', '112.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['197.0', '195.0', '160.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['91.0', '89.0', '35.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['105.0', '143.0', '201.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['136.0', '137.0', '87.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['119.0', '148.0', '209.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['171.0', '167.0', '119.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['4.0', '0.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['131.0', '134.0', '89.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['105.0', '104.0', '46.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['96.0', '141.0', '222.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['68.0', '70.0', '24.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['103.0', '109.0', '56.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['148.0', '186.0', '234.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['9.0', '8.0', '4.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['200.0', '199.0', '161.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '1.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['81.0', '86.0', '85.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['165.0', '139.0', '103.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '112.0', '104.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['58.0', '58.0', '22.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['201.0', '200.0', '162.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['69.0', '71.0', '25.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['59.0', '60.0', '16.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['175.0', '173.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['155.0', '159.0', '123.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['85.0', '31.0', '14.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['115.0', '150.0', '206.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['131.0', '173.0', '48.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '138.0', '92.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['197.0', '193.0', '164.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['140.0', '140.0', '80.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['43.0', '45.0', '45.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['145.0', '188.0', '255.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['61.0', '61.0', '47.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['162.0', '182.0', '240.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['123.0', '164.0', '227.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['146.0', '167.0', '21.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['102.0', '88.0', '112.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['41.0', '44.0', '236.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['184.0', '182.0', '142.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['142.0', '140.0', '86.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['225.0', '212.0', '204.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '85.0', '96.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['37.0', '67.0', '42.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['129.0', '129.0', '129.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['199.0', '197.0', '162.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['79.0', '87.0', '127.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['164.0', '163.0', '113.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['230.0', '112.0', '95.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['14.0', '23.0', '140.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['67.0', '69.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '137.0', '203.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['185.0', '184.0', '140.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '194.0', '159.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '57.0', '22.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['86.0', '31.0', '18.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['54.0', '55.0', '21.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['69.0', '70.0', '26.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['16.0', '14.0', '3.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['149.0', '185.0', '255.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['57.0', '57.0', '57.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['134.0', '134.0', '98.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '255.0', '255.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '179.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['58.0', '59.0', '19.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['133.0', '136.0', '97.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['101.0', '138.0', '190.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['176.0', '174.0', '126.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['138.0', '141.0', '92.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['117.0', '150.0', '213.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['198.0', '198.0', '158.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['140.0', '143.0', '94.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '178.0', '132.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '192.0', '157.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['133.0', '136.0', '97.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['180.0', '179.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['155.0', '177.0', '235.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['147.0', '180.0', '225.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['255.0', '254.0', '255.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '186.0', '235.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['190.0', '189.0', '151.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['3.0', '1.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['139.0', '138.0', '80.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['166.0', '162.0', '114.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['50.0', '20.0', '225.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['63.0', '124.0', '188.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['80.0', '87.0', '130.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['185.0', '181.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['140.0', '141.0', '91.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['157.0', '156.0', '100.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '176.0', '229.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['172.0', '169.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['34.0', '36.0', '6.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['20.0', '17.0', '2.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '178.0', '132.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '97.0', '150.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['41.0', '9.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['186.0', '187.0', '143.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['182.0', '182.0', '142.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['159.0', '162.0', '123.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['138.0', '143.0', '92.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['138.0', '138.0', '90.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['163.0', '162.0', '112.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['54.0', '99.0', '156.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['54.0', '56.0', '14.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['183.0', '184.0', '142.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['112.0', '65.0', '81.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['55.0', '56.0', '22.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['184.0', '178.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['13.0', '12.0', '8.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['49.0', '16.0', '221.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['185.0', '185.0', '137.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['159.0', '195.0', '233.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['132.0', '88.0', '25.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['144.0', '185.0', '248.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['182.0', '179.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['99.0', '130.0', '193.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['132.0', '129.0', '74.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '171.0', '121.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['144.0', '99.0', '196.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '144.0', '101.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '139.0', '94.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['250.0', '241.0', '238.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '175.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['51.0', '53.0', '17.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['54.0', '55.0', '21.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['215.0', '119.0', '130.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['120.0', '120.0', '60.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '191.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['56.0', '90.0', '144.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['156.0', '157.0', '113.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['164.0', '163.0', '113.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['170.0', '170.0', '130.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['183.0', '183.0', '137.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['92.0', '127.0', '193.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['145.0', '146.0', '96.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['92.0', '148.0', '225.0'], 'gt': '1.0', 'pred': '2.0'}
